Rate,Review,Label
10.0, Mình cũng đã từng qua Nói chung là rộng rãi nhưng hàng họ thì chưa đc đa dạng cho,1
9.8, Ghé lần thích ơi là thích,1
9.2, nghe danh cafe trứng của Giảng đã lâu mà nay mới có dịp Ôi mẹ ơi đứa ngây ngốc gọi luôn cafe trứng mà ko cả nhìn Lại còn chụp ảnh một hồi rồi mới bắt đầu Phần kem trứng bên trên quá ư là ngọt ngào đi cơ mà cafe ở dưới đắng quá mình ko hợp cafe đi nên bỏ nửa Thế nên bạn nào sợ đắng hảo ngọt thì nên chọn cacao trứng À view đẹp lắm có cái xe cổ sống ảo tuyệt phải biết đã thế thỉnh thoảng còn có mấy anh tây đzai Nv cũng lịch sự lắm,1
9.6, Cà phê mà nói về cà phê phố cổ thì k thể bỏ qua món cà phê trứng đậm chất Hà thành ở Giảng được Vị cà phê rất thơm quyện với trứng dc đánh bông lên rất ngậy đêm mà lại không bị cái vị độc đào mà k ở đâu bắt chước Mỗi lần thèm cà phê và cái j ngọt ngọt là mình lại ghé qua Vừa dc nhâm nhi tách cà phê ấm nóng lại vừa k lo bị cồn ruột vì đã có lớp trứng lót Chiều chiều mà rủ rê tụi bạn thân đi nhâm nhi cà phê ở đây thì quả là Địa điểm k thể thiếu của ng Hà,1
9.0, Quán này nổi tiếng không biết mọi khi có đông không nhưng vì lúc sáng mình đi sớm nên quán khá Nhân viên với chú chủ quán nhiệt tình Không gian đơn giản kiểu đậm chất hà Lần trước đi uống cafe trứng thấy ngon nên lần này chọn cafe cacao trứng thấy cũng ngon lắm Ai mà thích cafe trứng thì tới quán này ngon khỏi,1
9.4, Quán nằm khá sâu so với mặt đường nguyễn hữu trời ơi cực thích hợp với những đứa ưa chui rúc ưa tìm tòi như mình lắm luôn đó để xe ở cách đó tầm chục mét gian rất sạch sẽ gọn đây cafe là nhất quả Đây là nơi thân sinh ra món này mà sinh ra luôn cafe trứng của vụ nhanh nhẹn Mọi khâu chuẩn bị luôn sẵn sàng mà chỉ đợi khách gọi đồ là bê ra thui còn quay lại dài hơi,1
10.0, Thấy mọi người đồn cafe ở đây thần thánh mình cũng xách balô lên và nơi thì mới biết hóa ra là thần thánh thật trứng ngon bạc xỉu ngọt Hướng dương thì cũng bình thường như bao quán khác nhìn chung là ưng Mỗi tội hơi xa nhà nên chắc sẽ không có nhiều dịp được gặp độ nhân viên bình chắc vì quán hơi có dịp chắc chắn sẽ quay Chúc quán luôn đông khách và làm ngon thế này đừng như nhiều quán ngày uống càng chán,1
10.0, Đúng chất cà phê Thơm béo đắng ngọt dịu dàng của Bác chủ quán nói chuyện rất Sẽ còn quay lại,1
9.8, Cafe trứng sữa ở đây thì ôi thôi rồi k tả ngon nhất vịnh băc lắm,1
9.4, Mình từng tới đây rồi nhưng lúc đó chưa dùng Những ai chưa đến thì hãy đến và thưởng thức đi tuyệt,1
10.0, Hà Nội cổ giữa phố thị món giá cũng cổ,1
9.0, Tiếng đồn quả thực không Cafe trứng thật sự là rất đặc Rất thơm và Vị hơi Cafe cũng,1
10.0, Tất cả đều tuyệt,1
10.0, Thèm nhất cafe sữa trứng ở ngon khỏi chê,1
9.0, Hay uống món này mùa trứng thơm và uống xong cũng chỉ thòm thèm để uống thêm cốc nữa giá cả hợp lý,1
9.6, Lần đầu đến Giảng mặc dù đã nghe tiếng từ rất Mình với người yêu gọi cacao trứng và cafe Mình đã nghiện luôn cacao trứng từ Bọt trứng mềm mượt ăn ngậy không quá Mình không uống được cafe nhưng lại ghiền Quán có nhiều khách nước Bác chủ rất vui Mình với người yêu đều quyết định biến nơi đây thành quán ruột trong tất cả các ngày kỷ niệm luôn,1
9.0, Hôm trước đi ăn với cảm thấy quán rất là ngọt viên phục vụ niềm cẩn cả hợp và mọi người nhất định p ăn ở đây một,1
9.2, Nếu bạn là người thích ăn khám phá sự đa dạng và phong phú của ẩm thực Hà Nội mà chưa đụng đến em này quả là một sự đáng tiếc lắm lắm lắm Vì sao Giá hạt rẻ vô cùng cho cái bát vô cùng màu mè từ Trung bình chỉ Bán từ sáng đến tầm Cơ mà chiều ra là mấy món đặc trưng hết sạch Kiểu quán lúc nào cũng đông mà số lượng làm chỉ có Caramen nếp mít trân Caramen thạch cà thạch trà xanh trân châu đều là những món k thể bỏ qua Quán có ship hàng nhưng số lượng nhiều trên cốc Bán từ sáng đến Cơ mà sau còn ít hàng lắm trân châu thì lèo tèo hơn bình thường Mít cũng hết sạch luôn ạ,1
10.0, Phải gọi là quá ngon của ngon luôn ý không quá ngọt mà thanh matcha thơm lắm luôn ấy trân châu thì dai dai thơm thơm thạch cũng ngon nữa chả chê vào đâu được ý,1
9.2, Dù đông hay nắng hay nghỉ hay học đi chăng nữa thì đây vẫn là chỗ mò tới mỗi khi thèm Vì cấp học Kim Liên nên gần toàn ra đây xong sau hết dẫn bạn cấp đến đại học chui vào đây đứa nào cũng phải công nhận chỗ này ngon mà rẻ quá trời Quán nằm ở sân khu tập thể Kim Liên rẽ từ đường Lương Định Của vào nên rất thoáng đãng và rộng Ở đây khi đến sẽ có chỗ để giấy menu của các bạn viết tên của mình vào giấy rồi chọn món trong đó và đưa cho nhân viên mà thôi bước còn lại là tìm chỗ ngồi cho bản thân và Quán rất rất đông luôn hết đồ nhanh kinh khủng có hôm chiều mình ra hết sạch các thứ chỉ còn mỗi thạch dừa nên đành ngậm ngừi ra về thế nên lời khuyên của mình là muốn ăn đc mấy món ngon ngon mà có caramel các thứ thì toàn phải đi lúc tầm sáng trưa Thạch ở đây có nhiều vị khác nhau ăn rõ từng vị luôn mỗi bát sẽ gồm cục thạch to bự và vài hột chân châu to nhỏ nhiều loại mà ngon lắm Tuỳ vào suất mn chọn có thể thêm caramel hoặc nếp cẩm hay mít gì đó ăn hợp Trong bát ngoài những thứ trên còn phải có sữa đặc và nước cốt dừa nữa nên rất ngọt phải cho đá vào tan ra ăn sẽ vừa miệng Giá thì rẻ mà đc cả bát ú ụ còn ngon nữa nên lúc nào quán cũng ưng nhất luôn chưa tìm ra đc chỗ nào thay thế luôn Thạch Quán Sân chơi nhà khu tập thể Kim Liên,1
9.2, Đồ của quán ăn rất ngon mà lại phục vụ nhiêt tình sẽ ủng hộ thường xuyên,1
9.4, Ngon không cần phải chê luôn,1
9.0, Quán ruột về các món thạch của Lâu không ra quán giờ thấy quán phát triển ghê trên đường Lương Định đến tiệm vàng Hương Ngát cái gì đó Ngát thì mọi người rẽ vào sẽ thấy ngay quán ở sân vui chơi khu tập có biển hiệu rõ Gửi xe ngay ở rộng rãi dễ quán có cái bục để giấy sau khi gửi xe mọi người ra đó tự lấy cho mình tờ giấy để chọn ghi tên mình rồi đưa cho nhân viên sau đó ngồi chờ nhân viên hỏi tên đem đồ cho mình thôi ăn xong cầm hoá đơn của mình ra chú ngồi phía ngoài thanh Cá nhân mình rất thích cách làm việc như vậy của Vừa nhanh vừa khoa học Giá sau bao năm cảm thấy vẫn quá rẻ cho cuộc Giá hầu như không dao động từ Quán giờ còn hợp tác với Quán Ngon bên có đủ loại xiên nem chua phô mai bánh mỳ bơ các Không lo ăn mỗi thạch chưa lấp đủ bụng nữa nhé,1
10.0, Lâu lâu mới quay lại nay có thêm bánh gối nữa Giờ đây thành một khu ăn vặt sầm uất liên kết nhau chặt chẽ ở khu tập thể nên thoáng mát sạch sẽ nhiều món nhiều quán ăn đủ loại để lựa chọn như có tăng hơn một tí so với lần trước nhưng chất lượng vẫn tốt nên khồn vấn đề Giá cho caramen là xiên các loại bánh gối Giá sinh viên Ăn căng bụng hết có mỗi đứa ruột không cần nói nhiều nữa nhé u,1
9.0, Mình lại ra đây cùng bạn hôm nó muốn thử matcha trộn caramen matcha nhưng lại hết phải thay bằng vị bình thường thì hơi tiếc một Quán hôm nay không bị quá chè vẫn rất của mình là rau câu trà xanh đậm đà rất Đúng là thử khắp nơi chỉ có chỗ này và chè bơ xã đàn là mình Các chị nhân viên thân phục vụ chu đáo và chị Quỳnh rất dễ thương Lần này mình đã nhớ trả nợ cho quán mà chú chủ lại không nhận ngại chết mà lần này ngồi ngoài sân cũng rất có ô che nắng mưa tiện khu chế biến chè nhìn cũng khá khoa học sạch Sẽ quay lại thường,1
9.0, Hôm nay mình gọi Matcha Caramen trộn Matcha rất chi là ăn có vị trà xanh khá đạm mỗi lần mình ra đây lại có thêm mấy món mới thì Khổ nỗi hôm nay ảo tưởng mình giàu có mang mỗi trong người mà dám gọi món mình vừa ăn vừa bứt rứt không yên mà may quá chú chủ quán tốt bụng cho mình thiếu tiền lại còn đưa lại mình để gửi xe chú tốt Quán nằm trong sân khu tập thể bình thường đông phết mà hôm nay mưa mình ra sớm thấy khá Chị nhân viên cũng nhanh nhẹn và tận tình và quán có cả nội quy khá hài hước Nói chung giá cả ở đây cũng phải chăng mà chè còn ngon nữa nên mình vẫn sẽ qua và lần sau sẽ trả nợ chú,1
9.0, Quán gần nhà mình cơ mà giờ mới có dịp ghé đây ăn vị đây là vị khoái khẩu của lượng ăn khá chè còn lại cũng khá ăn rất bố trí chỗ ngồi cho mọi người ngồi ở ngoài nên rất thoáng đãng rộng để sẵn thực đơn và giấy bút ở ngoài để mọi người gọi món ở ngoài nên rất tiện lợi và nhanh cả hợp nhân viên phục vụ rất nhiệt định sẽ quay lại khi có,1
9.0, Mình ăn chè hay thạch ở nhiều chỗ nhưng phải nói thật chưa chỗ nào làm thạch ngon bằng ở đây có cơ do vừa tiện đường vào ăn miến gần đấy nên mình quyết định chọn Ngọc Thạch Quán ở khu tập thể Kim Liên rất đông dù mình vào là tầm để xe ngay bên cạnh chỗ có cả bảo vệ nên khá yên rộng ngồi ăn luôn ở sân nhiều cây nên rất phải điền tên và tick chọn món trong menu có khi đến lượt họ sẽ bê ra viên của quán mặc đồng phục nhìn chuyên nhanh nhẹn gọi thạch xoài Caramen và thạch chanh Trân châu của quán siêu hình thức dai dai nhưng không bị quá thực sự hài Nước cốt ở dưới thạch là nước chanh leo còn ở bên thạch xoài thơm mùi caramen ăn cùng thì mịn và ăn rất sướng miệng luôn cả thì siêu cho rau câu trân châu và cho cốc có thêm caramen,1
9.6, Đã từng giới thiệu cho rất nhiều người bạn đến Vì mình cũng đã phải lòng ngay từ lần đầu tiên Đồ ăn thì phong phú đủ thể loại giá cả thì lại hợp lí nhân viên phục vụ nhanh càng ngày càng chuyên Đến đây không nhớ là mấy lần thử gần hết menu rồi còn đây là những món mình thích đến lúc nào cũng chắc chắn phải ăn thịt lạp sườn và xíu Giá caramen thì dao động từ thị gà lợn bánh mì nướng mật ong Nhược điểm là đóng cửa hơi chiều là đóng cửa rồi nên các bạn nhớ đến sớm nha,1
10.0, phục vụ thích ăn cái hạt trân châu ở thơm ngon cả màu sắc Nói chung là tuyệt vời,1
9.2, Bị cuồng mọi thứ có caramen ở chài crm crm chanh crm trà Quán mới có thêm crm matcha phê lắm lun nào đến ăn cũng kiểu đáng đồng tiền bát gạo quán nhìn sạch nhân viên nhiệt tình lúc nào cũng gào tên khách đến khổ mỗi tội quán nhanh hết đồ vch chắc vì đông khách ý nhiều đến mua về đợi mới có nhưng thôi chè ngon thì đợi cũng đáng bạn có thể ỏder cả đồ ăn vặt các quán bên nữa mê cả tok với thịt xiên nem nướng sao cho ngày nào cũng mún đến ăn tốn xèng qớ huhu,1
9.4, Mình có bạn làm ở quán thấy bảo đồ ở đây sạch sẽ lại ngon nên cũng đến ăn Chè ở đây thì nhiều loại vô Nào rau nếp nha đam trộn mùa này mà ăn rau câu trà xanh với chanh leo của quán thì phải gọi là thanh mát tuyệt với luôn Ngoài ra còn có sữa cafe với matcha Nếp ở đây cũng dẻo cũng ngon lắm lắm luôn cho chất Quan rộng rãi bao cả cái sân mà bên cạnh còn có hàng đồ xiên với tok lắc cút lộn xào me các kiểu nữaaaa ôi thôi ngồi từ cả buổi cũng được luôn,1
9.0, Không phải nói quá nhưng món nào ở đây cũng dờ Từ thạch đến caramen đến sữa Ăn một lần là nghiện ngờ chủ quán cho heroin Chứ sao mà lại ngon và làm người ta thèm đến nhất là đồ ở đây không ngọt Chỉ man mát Mọi thứ kết hợp với nhau một cách hài hoà và trọn Mà giá cả chỉ từ rau câu trà xanh trân caramen trân sữa chua mít trân châu nha các Thông cảm cho con nghiện trân châu là Ha,1
9.0, Anh nhà mình bị nghiện ăn ở Cứ chiều nào đi ăn vặt là lại cho thẳng ra đây ngồi luôn như lần nào đến đứa cũng gọi món tủ của quán là thạch cốt dừa caramen trân châu hoặc thạch cafe caramen trân Cũng có hôm lại ăn sữa chua caramen nếp mít như hình hoặc sữa chua nha nhân mình thấy món tủ của qán lúc nào cũng ngon caramen béo thạch mềm Mỗi tội nc cốt dừa hơi ngọt quá nên khi ăn mình thường cho rất nhiều đá để đỡ ngọt chua nha đam thì ko sợ ngọt mà lại còn có nha đam man mát nữa chứ nên mấy lần gần đây đến ăn mình toàn gọi cái này Vì sợ béo mà hehe chua caramen nếp mít thì ny mình hay ăn thôi chứ mình sợ mít nóng cũng không có ăn nhiều crepe thì mình ăn có đúng vị sầu Cảm thấy báh hơi bé nên nhân cũng ít thành ra k dậy mùi sầu cho đông khách dã man nên nhiều khi cũng phải đợi khá Nhưng được cái rẻ mà chất lượng kể đến ăn chè là lại phải mon men thêm hàng bên cạnh vì có món thịt nem chua rán thơm nức mũi và ny đều thích ăn thịt xiên vs nem chua nướng ở Thịt xiên không bị lại còn có cả dưa Nem chua nướng cũng ngon Thích nhất nem chua nướng luôn còn nem chua rán có lẽ không ngon bằng nhưng ăn cũng Chưa kể có những hôm còn ăn cả nộm vs bánh bột lọc nữa cơ mang tiếng đi ăn vặt mà toàn no đến tối luôn ý,1
9.0, Quán có cơ một ở trong khu Phương Mai và một ở khu Bách Cả hai đều rất đông khách tuy cơ sở Phương Mai đông Hết thì nhanh vô cùng nếu tầm ra quán chắc sẽ chả còn gì mà Bên Bách Khoa thì mình hay ăn hơn vì gần trường mình hơn và cũng vắng Quán kiểu vỉa hè thì chỗ ngồi thoải mái nói chuyện với bạn bè rất vui luôn món ở đây các món đều là thạch với nước cốt dừa và các loại trân nếp Nếu bạn thích thì có thể gọi caramel thêm vào hoặc không thích ăn thạch thì có món sữa chua nếp mít cũng rất Nói chung các món ở đây ăn rất thích vì ngọt vừa vừa Cá nhân mình thích nhất là thạch chanh Lúc nào tới mình cũng gọi một chanh leo thập cẩm hoặc chanh leo caramel ăn siêu no luônn giá cả thì ai cũng biết đây là quán dành cho các bạn học sinh sinh viên nên giá cả rất chỉ dao động từ bát,1
9.8, Đã vào ngọc thạch quán nhiều lần và lần nào cũng rất chi là ưng Nay quán hết hàng sớm mình tới lúc h muốn ăn sữa chua nên gọi sữa chua nếp mít nhưng chị nhân voeen bảo giờ chỉ còn rau câu cafe nên đành gọi món Lần đầu ăn rau câu ở Vị ngọt nhưng ko ngọt cho ít đá đã thấy vừa thạch vị ăn mát mát thik Quán lúc nào cũng đông người khủng Lần sau sẽ cố đến sớm hơn,1
9.0, Vị Ai ở khu Kim Liên thì rất dễ tìm vì ở đây là khu tập thể chia thành các còn ở nơi khác thì tìm hơi vất Mọi người đi ở đường Lương Đình Của đến ngõ có tiệm vàng Ngát Hương thì rẽ Giá giá rẻ phù hợp với sinh chè từ đến bánh mousse panna cotta Chất Nếp cẩm caramen thơm mùi trứng và béo thạch nhỏ quán tự làm ăn rất Phục Quán lúc nào cũng đông khách nhưng nhân viên rất nhanh Không ngồi ở sân tập thể rộng thoáng Quán mới mở thêm gian trong nhà ở bên khia nào trời mưa hay nắng ngồi ở đấy cũng,1
9.2, Hôm nay mình đến vào buổi đang vắng khách mà lại đúng lúc quán định bán thử món cơm nắm mới nên mình được chị chủ quán cho ăn thử gọi nha đam trộn sữa chua và chanh leo caramen đam trộn thì có viên nha đam siêu ngon và mát lắm chứ không bị bé xíu như mấy chỗ leo thì vẫn thần thánh như ngày chua nhẹ và thanh là món tủ của mình viên nhanh thân,1
9.4, không gian ghế nhựa đúg chất vỉa thích bọn lớp mình toàn troll kiểu ghi tên Bố mà sau các bạn í ko dám gọi hỏi sẽ ăn ở đây nhiều nữa,1
9.0, Rất nhiều hàng kem trên phố Tràng Tiền gốc luôn vì kem Tràng Tiền có ở khắp mọi bạn tuỳ thích lựa hàng nào cũng đông tấp Các hàng kem nhỏ ở ngoài đường giá rẻ cốt kem béo ngọt nhiều nên ngậy Hàng kem to đông người ở phía trong chỗ bảnh hiệu KEM TRÀNG TIỀN thiệt bự với nền màu xanh thì cốt kem tan trong ít ngọt ít béo Vậy mà nhiều người mua xếp hàng đông lắm Chắc vì hàng này chính Mình thích cốt kem béo Thích nhất là kem que vị vừa thơm vừa ăn thích thôi,1
9.0, Kem Tràng Tiền quá là nổi tiếng luôn r nạ ai đến HN chắc chắn đều ghé qua ăn thử Vào mùa hè thì để mua đc cái kem chắc phải xếp hàng chật vật chưa kể đến lượt còn hết kem đi ăn hôm mùa đông giá rét thế là chẳng phải xếp hàng chờ đợi ai hết lần đầu ăn kem tươi ở đây chứ bt toàn ăn kem kia k kem ngậy còn quế thì ngon giòn nói chung là lên Hn sẽ còn ddến đây dài,1
9.2, Nhắc đến ẩm thực Hà Nội thì bên cạnh bún chả hay phở cuốn thì không thể không nhắc đến món kem Tràng Tiền nức tiếng đất thủ Lúc mình đặt chân đến Hà Nội cái là phải phóng ra tận đây thưởng thức kem Tràng Tiền đầu tiên ý Quán nằm ở ngay mặt tiền phố đi bộ nên khá thuận không gian quán tuy không có gì đặc nổi bật cho lắm nhưng bù lại về chất lượng thì khá là hương vị đa dạng lại còn rẻ Chắc chắn lần sau sẽ quay lại đây,1
9.4, Đúng là k gì sánh được với kem tràng Ăn bao loại kem nội ngoại r mà đến lúc ăn lại kem Tràng Tiền vẫn thấy sao mà ngon Chẳng bao giờ quên được cái hương vị của kem Tràng cho ai chưa biết thì kem ốc quế socola ở tầng nhé làm gì có ai k biết,1
9.0, Chắc mình bị nghiện kem tràng tiền trí trung dễ sạch tràng tiền khỏi nói rất nổi Kem ăn k bị ngọt k bị nhanh ăn siêu Mình thì siêu thích ốc quế ở k bị ngon nào đi qua cũng mua c ăn mới chịu rẻ,1
9.0, Nói đến Kem Tràng Tiền thì tất cả mọi người từ Bắc tới có khi kể cả Việt kiều cũng đã từng nghe Thế mới thấy độ nổi tiếng của Kem Tràng Tiền có từ năm ở Hà kem được làm thủ công nên dù là một món xa xỉ trong thời bao cấp nhưng nó vẫn đứng vững và luôn được yêu chuộng bởi tất cả mọi Bây cứ qua hàng bạn luôn phải xếp hàng mới mua kem thì vẫn rất bình từ cho kem và đối với ốc là kem gia công nên chỉ có vài vị cơ sữa cốm,1
10.0, Ăn nhiều loại kem đắt hơn kem tràng tiền nhiều nhưng vẫn thấy đây là kem ngon nhất đã ăn,1
10.0, Ngon lắm ý Toàn mua ăn nếu thích Đông nhg lại thấy công chờ ko phí,1
9.0, Kem tràng tiền vẫn luôn là nhấttt,1
9.4, Tối nọ mình cùng mấy đứa bạn tới tuyệt lắm nà lại rẻ nữa hợp với sinh viên bọn mau thử đi,1
9.2, Đây có lẽ là nơi quá quen thuộc với mọi giá cả hợp lý kem vị rất thanh không quá phù hợp với người,1
9.0, lên ăn ngon,1
10.0, Thích kem ở đây lắm mùa đều ăn Thích nhất là ôc quế,1
9.8, Ăn mãi ko ngán,1
10.0, ngon hết xảy,1
9.2, Kem vani ăn ngon khủng khiếp kem socola thì nhất,1
9.6, Kem thành thương hiệu nên cứ nhắc tới kem là nghĩ đến kem tràng tiền kem ngon nhưng mặc dù có thùng rác nhưng số rác vẫn k bỏ vào mùa hè ăn kem tràng tiền là ngon nhất,1
9.2, Ôi yêu nhất Hà Nội là kem Tràng Tiền nhon nhon,1
9.2, Đây đúng là địa điểm lý tưởng cho ai thích những món ăn thuần đặc sản các Món ăn đa dạng chất lượng vô Mình đi nhóm người nên thử rất nhiều món miến lươn nem nem bún cơm chè sương món nào cũng rất ngon vừa Phục vụ rất nhanh Thích nhất là món bún chả Ngoại trừ việc ăn ở sân vườn không gian mở nên hơi nóng chút nhưng ko vấn đề gì thì chẳng có gì để chê,1
9.0, Vị trí nằm ở phan bội châu ngay mặt dễ nhìn dễ lại gần trung tâm thuận tiện cho việc ăn gần ngã tư lý thường kiệt phan bội châu gian quán đậm chất Việt có điều quán thường rất đăc biệt người nước ngoài đến đây ăn khá Decor giống kiểu hàng ăn đường nhưng sạch sẽ và ngăn nắp hơn ăn đặc biệt bánh bún nem ở đây mình rất Các món ăn đều mang hơi thở rất phù hợp cho thực khách khi muốn tìm hiểu về văn hóa việt viên phục vụ cũng nhiệt tình thân lúc quán đông thì phục vụ có hơi lâu chút cả hợp lí,1
9.2, Giá cũng chỉ hơi mắc chút món ăn vị miền Bắc thì ngon nhưng nhìu món miền trong mình ăn ko thấy chuẩn vị vùng như đồ Đà nẵng thì ăn ở Quán Sông Hàn Hàng Bún chuẩn Miền tây thì Lẩu mắm Nguyễn Thái hy vọng quán sẽ khắc phuc,1
9.0, Cq mình thường tổ chức tiếp khách ở từ nhóm bé ng đến cả cq không gian vưa sang chảnh vừa gần gũi đồ ăn giá thì cũng sang chảnh nhưng cũng phù hợp đe thưởng thúc tại không gian như,1
10.0, Đúng như tên Đồ ăn rất Giá hợp Mỗi tội phải đợi hơi lâu vì quán khá Đến đây mình thích ăn nhất là chân gà rang chè thưng và chè sương,1
9.2, Nhiều nhiều lựa ngon,1
10.0, thật hấp dẫn phải thường xuyên đến thưởng thức mí được,1
9.2, Các món lẩu miền Tây thì ko bằng ở nhà hàng Bến Ninh Kiều Mai Hắc Đế,1
9.0, Caramel hàng than Chắc nếu ai hay ăn caramel thì đều biết chỗ này Tối đến đông dã man Mình hay ăn caramal cốt dừa Cốc kia là caramel thạch Giá cũng ok mà ăn thìa là hết mất rùii Hnao sẽ thử thêm kem dừa ở đây ạ,1
9.0, Vị trí Số Hàng Than nhé Hàng ngay cạnh Dinh tea mới là hàng ngon nhé Còn hàng ở dưới là hàng mở sau và ăn theo thôi Hàng này mới là hàng nguyên bản ở đây đã quá nổi tiếng rồi Caramen thơm ngậy không bị rỗ mà mượt mịn như nhung Ngoài caramen quán cũng nổi tiếng với kem dừa nữa Một quả dừa này phải người mới hết được Kem dừa có dừa tươi lạc và bánh quế ăn kèm dù trời lạnh rồi nhưng vẫn thỉnh thoảng mò lên Hàng Than ăn kem dừa rồi về,1
9.0, Mình thích caramen và kem caramen rất vừa không bị ngán chút thử hết các loại và thích caramen với cốt dừa thơm hơn mấy loại Kem dừa cũng ngon nhưng hai chứ người hơi Giá bình dân các bạn thử còn bán nước dừa tươi cũng ngon mà,1
9.0, Caramen cực ăn kem dừa rồi ngon lắm lúc nào cũng đông khách,1
9.2, mỗi lần lên đây phải ăn cho thiệt no cho bớt xa quá chả có nhiều điều kiện lui tới í,1
9.0, Mình đã ăn caramen ở nhiều ĐI du lịch ơ Việt đâu mình cũng tìm cửa hàng nổi tiếng để ăn thử nhưng ở đây vẫn là tuyệt ở đây rất là thơm và độ ngọt rất lần mình đều phải gọi từ đến suất chung là thích vô cùng,1
9.2, Thú ẩm thực tao nhã của thanh niên Hà Thành,1
9.8, Ở đây nổi tiếng caramen nhưng mà mình lại biết đến bởi chè xoài Ối dời ơi ngon kinh khủng khiếp vừa mát vừa chua vừa ngọt vừa thơm nước cốt Trước bh nhưng to hơn vẫn ưng cái,1
