Rate,Review,Label
0.0, Đi thử xem cà phê trứng là cái gì mà nổi thế quán ở trong cái nhà trong cái hẻm bé tin nhìn tình cảnh biết ngay mất thêm khoản gửi xe thấy có cả cacao trứng hay đậu nành gì đó nhg đứa đều chưa thử bao h nên cùng gọi cà Hình như hay gì đó chén thì đúng Thấy ai cx khen thơm ngon thấm vị nọ kia nhg riêng vị giác của m chỉ thấy đăng khua khoắng hít hà hồi ms thấy thoang thoảng mùi Trc khi uống lại cứ nghĩ nó beo béo ngon ngọt mùi trứng sữa nhg thực sự càng uống càng nhạt và đắng thật nhìn xung quanh ngoài trẻ trẻ như m ra còn có khá nh ng lớn cả các ông bà cao tuổi nữa khá ngạc nhiên vì khả năng đi vào lòng người của món đồ uống kì lạ Để khi nào có tâm trạng đi thử lại xem có khám phá ra đc mùi gì khác như ông thầy m k,-1
0.0, Cà phê trứng,0
0.0, Cafe trứng sữa,0
0.0, Rất đậm Mặc dù nhà rất xa nhưng cũng đến thưởng thức cacao trứng mà mỗi lần ly quay lại dài dài,1
0.0, Mình kêu cafe trứng và cacao béo rất thích nhé,1
0.0, Giá thì hạt dẻ câu với caramen thì chất lượng bảo nữa,1
0.0, Ngon chà bá,1
0.0, Yêuu,1
0.0, Được hôm rủ mãi mấy bà chị đi ăn Ngọc Thạch Mình khen lấy khen để bảo đảm là ngon lắm Ai dè trong bát bà gọi Rau Câu trà xanh caramen có tóc Ok và mình bị chửi lên chửi xuống Dù sao vẫn ngon ahihi,0
0.0, Quán đông mở tầm Sinh Sạch Trà Xanh Ngon Tuyệt,1
0.0, Ăn ở đây là lần thứ nên cũng biết vị giá chất lượng với không gian ra sao Ngoài việc quán hay hết đồ bác thu tiền nhớ nhớ quên còn tính nhầm tiền của mình thì các cái khác không sao Có thế Dù sao vẫn quay,0
0.0, Lúc chưa đến mình vẫn nghĩ quán có tào cũng chỉ nghe tên quán chứ k biết quán có đồ ăn gì nơi cũng khác ngạc phần vì tên Ngọc Thạch Quán làm mình tưởng tượng quán rất cũng may là chiều hôm mình ngồi thì thời tiết khá cộng cho quán là dù đông khách nhưng k phải chờ quá và chỗ ngồi cũng k quá bí bách như nhiều quán vỉa hè Cách order ghi tên vào phiếu cũng dễ hơn cho cả nv và n mà khách trùng tên chắc cũng hơi bối rối chút trừ nho nhỏ của là đồ ăn hết nhanh quá ạ TT TT lúc mình ra gọi mấy loại đều n may sao gọi vị khác cũng k bị thất giá cả thì k cần phải nói quá là học sinh sinh viên sắp tới phải dẫn con bồ tóc đỏ ra ăn dài,0
0.0, Thử địa điểm mới,0
0.0, nước dùng Caramen thơm vs gúttt,1
0.0, Review thạch rau câu tại Ngọc Thạch Quán ăn nhiều nhưng vẫn thích nhất vị đặc biệt là trà xanh và vị này không quá ngọt mà mát mát kết hợp với nước cốt dừa thơm thơm nữa gọi thêm caramen ăn cùng thì rất ngon luôn ớ,1
0.0, Quán nằm trong khu tập thể hơi khó tìm nhưng ăn khá ngon giá sinh phục vụ khá là chu đáo,1
0.0, Combo món này tuyệt đỉnhh ở Ngọc Thạch quán gọi bát caramen và đi bộ lên đoạn để order gà xiên và nem nta sẽ mang qua Ngọc Thạch phục vụ tận bàn xiên rau câu trà,1
0.0, Ngay lúc ngon nh có vẻ hơi ít trân vì mình thích ăn trân châu,0
0.0, Đã ăn lần và đang quay lại lần và nhất định sẽ có thêm nhiều lần quay lại,1
0.0, Cứ rảnh là ra đây Quán đông đừng đến kiểu sau tầm là chả bh ưng vừa chả có chỗ vừa hết đồ mình thích,-1
0.0, Tụ tập bạn bè ở đây khá Ở đây caramen khá đầy đặn nữa,1
0.0, Đi buổi chiều tầm thật đông chờ mãi ms đến Trong lúc đó oánh chén bánh mì mật thịt xiên của hàng bên cạnh quán ăn vặt liền nhau nên xác định là no quên lối Định để dành bụng sang ngõ ăn rau câu mà k nổi TT_TT,1
0.0, Em muon lay moi kem cty mjh duoc k a di ban kem o hoi cho loai hon mot cay k ca the nao a ten huu o yen bai,0
0.0, Chỉ ốc Nhưng có vẻ chất lượng đang giảm Lượng kem ít,-1
0.0, niệm sau mấy năm mới ghé hà cái lần em ăn kem mà bị rơi bẹt xuống,-1
0.0, Ngonnnnnn,1
0.0, Lượn lờ bờ hồ thì nhất định phải vào đây ăn Kem vừa rẻ lại vừa có chỗ để xe free có mua kem đậu hộp mochi cà phê và cookie hạnh Kem Vỏ bánh mochi ngon nhưng phần kem cà phê bên trong không được ngon Cookie ăn mình thấy giống hệt bánh ăn ít thôi chứ ăn nhiều bị ngấy,0
0.0, Thích nhất lọqi,1
0.0, Long line,0
0.0, Kem tràng Ngày ăn bữa cũng không chán,1
0.0, Ngon bổ nào lên bờ hồ cũng phải ghé đây,1
0.0, Kem giữ nguyên vị ngày ăn thích Ngọt Xếp hàng mặc dù ngày tết đông nhưng vẫn rất vui,1
0.0, là Kem tràng tiền ăn ngon Mình rất thích ăn kem ốc quế nên vì thế có phải cuốc bộ lên tầng mình cũng sẵn Dưới tầng mình cũng ít vào vì người ta gửi xe với lại đứng cũng đông nên không rõ dưới đó họ bán gì nói chung là yêu kem Tràng Tiền yêu kem Tràng Tiền mồm với lành lạnh sẽ lại ghé qua,1
0.0, Kem siêu siêu ốc quế Muốn nhâm nhi lâu nhưng kem nhâm nhi để có mà tan chảy mất nên muốn ăn nhiều thật nhiều cơ mà ăn như thế thì hết buổi đi linh tinh mất,1
0.0, Kem Tràng giá vẫn bình dân chỉ có từ đến Quán có hơi đông cơ mà phục vụ đảm bảo nhu cầu người mua Bao nhiêu lần lên Bờ hồ không lần nào là không ăn kem TT cả Ủng hộ về lâu về dài,1
0.0, Đã check in,0
0.0, Cuối tuần là cứ phải lượn lờ,0
0.0, Cũng được nhưng hết ngon rồi,0
0.0, sao kem tràng tiền độ này ngon thế cacao đậm,1
0.0, Đã đến đây,0
0.0, Chủ nhật đông,0
0.0, Món nào cũng ngon,1
0.0, View đẹp rộng rãi đi vào giờ trưa nên khá ăn khá ngon vừa vào đã ấn tượng bởi nhân viên của quán rồi đẹp lung ăn ra kịp thời vô cùg vừa đi xa đói ko chịu đc bún chả đc mag ra đag lơ ngơ thì a quản lí ra đến giải cứu món bún đứng hình luôn nói chung từ nhân viên cách phụ vụ đến quán ăn đều tuyệt vời,1
0.0, I ate Bun Cha and Rau Muong Xao They are very delicious and not so I enjoyed a,1
0.0, Quán ngon ngày càng nhiều món và làm ngon hơn nhưg hơi đắt một tí,0
0.0, Chè sương sa hạt lựu ở đây ngon tuyệt từ lâu lắm rồi khỏi nói lun,1
0.0, Good for visoter,1
0.0, Quán vẫn vậy nhưng nóng ntn đỡ mất tiền xông hơi,0
0.0, Món SG tại HN,0
0.0, khách đông đợi đồ ăn hơi lâu nhưng chất lượng rất ổn,0
0.0, Ăn tối với đồng nghiệp,0
0.0, Đưa miếng caramen vào miệng mà nó vừa ngậy vừa ngọt nhẹ ngon kinh khủng để mà nói về chất lượng thì theo tớ đây là caramen ngon nhất hà nội rồi,1
0.0, Vẫn sữa chua nếp Ngon bổ rẻ,1
0.0, Kem ngon ăn,1
0.0, Kem caramen ở đây Nước hàng là cà k quá phần caramen hơi ngon nhưng hợp với nước,1
0.0, Thạch dừa,0
0.0, Ăn ở quán này cũng tàm,0
0.0, Kèm ở đây khá Nhưng nếu đông khách thì hầu như là kem mới cho vào quả nên ko thơm mùi dừa lắm giá,0
0.0, Nhem nhem,0
0.0, Cảm giác đầu tiên của mình khi ăn là vị ngọt ngọt rất Mình ăn hết mà vẫn muốn ăn tiếp Theo mình ngồi ăn ởngoài vỉa hè chắc thích hơn là bên trong,1
0.0, Thật sự là rất ưng quán này Nhất định quay lại,1
0.0, Caramen thần thánh ăn ở đây siêu ngon miếng caramen vàng thơm phưng phức mùi vani và cafe chứ ko bị tanh như những chỗ Chả cần gọi caramen ko cũng thấy ngon ấy,1
0.0, Vị caramen ngon ko lẫn vào đâu được,1
0.0, Đắt nhưng cx ăn tạm được,0
0.0, Ngon,1
0.0, Kem dừa quá kem thơm béo lại còn đc siêu gọi mà siêu no quá hợp lí so với chất lượng,1
0.0, Kem dừa ở đây ngon nè,1
0.0, Thèm caramen,0
0.0, Caramen hàng Lần nào ra đây cũng phải gọi kem cẩmen và chè Dù ăn xong cả đống này thì no không đứng lên nhưng mà cái mồm làm tội cái ví tiền qua ra đây ms gọi tăng chè Xong anh chị bên cạnh gọi kem dừa vs caramen ra xong cãi Anh ny tính bỏ Chị ny mang đồ sang bảo bọn mình ăn hộ r cũng khóc lóc bỏ về Cảm thấy nuốt không trôi,0
0.0, Thất vọng về mọi thứ và ko đến đây nữa,-1
0.0, Kem thạch dừa cả caramen siêu ngon,1
0.0, Thíc nhất kem dừa ở đâyyy ăn ngon mê li luôn ạ giá hơi chát chỗ ngồi ở hàg than hơi chật hôm mình ăn phải ra chỗ cơ sở là nguyễn khắc nhu ăn nchug kem dừa ngon lắmmm,0
0.0, Pizza ở đây ngon tuyệt,1
0.0, Pizza vẫn ngon như mọi khi với lớp pho mát vừa Súp và salad cũng tạm Nói chung lâu lâu thèm ăn pizza vẫn ghé qua đây là tuyệt nhất bởi giá cả cũng vừa,1
0.0, Cowboy càng ngày càng chán ít phomai dã vì giảm nên bánh từ size xuống còn mà nhìn cứ như giảm xuống còn bánh cũ í,-1
0.0, Mỳ í cực ngon piza ăn hơi ngấy,0
0.0, Pizza ăn vừa phô mai ăn k tuy nhiên phải đợi hơi vừa phải khoảng ăn người thoải Đồ uống không có gì đặc biệt,0
0.0, Ăn cũng khoing gian quán đẹp,1
0.0, yummy,1
0.0, Lần thứ hai đến giá cả hơi mắc nhưng thật sự chất Pizza nhiều phô mai và mỳ ý đậm đà và sườn cũng rất Nhân viên phục vụ nhiệt tình và nhanh,0
0.0, Bữa pizza no,0
0.0, Ăn trưa,0
0.0, No è cổ,0
0.0, Pizza ở đây thì ngon rồi nhiều cheese ăn phê ko tả Nhưng mà nhà hàng vì đông khách quá hay sao í mà phục vụ hơi bị Mì Ý với bánh salad thì tầm có nhưng pizza thì trong quảng cáo là tầm thôu nhưng hôn đó nhóm mình đi đợi tận hơn tiếng mới có Thêm điều nữa là ko hiểu sao nhưng mình thấy đồ ăn của nhà hàng cứ hơi bị chua quá í từ pizza cho đến Nhưng mà nói chung là với giá ăn thử thì quá ngon và đồ ăn dọn ra nóng sốt là ok rồi,0
0.0, măm thôi,0
0.0, Pizza nhân ngập phomai ăn thì cơ mà ăn xong thì ngấy không tưởng,0
0.0, Phở cuốn ở đây chỉ Giá rẻ nhưng ăn ngon đầy nhân chứ k bị lèo tèo vớ vẩn đâu Nước chấm cũng rất ngon vừa phở cuốn thì qua đây là hợp lý nhất,1
0.0, Hum nay lại đi ăn phở vẫn là quán ngon quen thuộc ahihi,1
0.0, Quán ăn ngon nhưng hơi đông nên đôi khi phải chờ đợi,0
0.0, Mình thấy ăn cũng bình thường Đồ ăn tầm trên dưới khá đầy nhiều khi người phải cố mới có thể ăn hết được,0
0.0, checkin,0
0.0, Quán khá rộng rãi món phở cuốn phở chiên phông thì hơi giá cả Mỗi tội đang đi thì mấy anh nhân viên dắt xe chặn đầu xe để tranh khách vs nhau,0
0.0, hihe,0
0.0, Hàng này thì nổi tiếng Đông khách chạt Phở cuốn và phở chiên phồng hôm nay ăn thịt có vẻ vụn quá nhưng mùi vị thì vẫn ngon Ngô chiên ngon lắm không khô tí Ở trong ngô mềm mà tươi Quán có cả điều wifi để check in nữa,0
0.0, Ăn,0
0.0, đồ ăn ở đây rất vị rất giá cả cũng tầm tại đc bao nên cũng k để í kĩ là mấy tiền gọi nầm mực ngao nướng mỡ bò cuộn kim bạch ngô tất cả đều rất vừa ngô chiên thì ko nhin lắm à có đc free salat đĩa đầu tiên và bánh mì nữa nhé mình k ân bánh mì nên cũng k bít vị nó ntn nước sốt me rất mình cực thích nhân viên thân nhưng chờ ăn lên max lâu k hiểu làm cái j trong nhất định mình sẽ quay lạu,0
0.0, Rất ngon nhiên phục vụ đa số hầu như còn chậm và lóng ngóng,0
0.0, Ăn cũng Tuy tính Và tính hoá đơn rất linh thêm vài món làm hoa đơn lên đến thừa hơn,0
0.0, Mưa gió bão bùng kéo nhau đi ăn,0
0.0, Lần thứ n đi Vẫn Rất,1
0.0, Đồ ăn rất Phục vụ chu gian rất thoải mái nhưng mà k thích kiểu ngồi bệt thôi,0
0.0, Lần đầu tiên ăn cái quán nhất nướng ngoài trời í ah Lần í thì ăn ngon thật Sao nhất nướng ở đầu đường nhìn thì sang sang mà ko ngon gì cả Chất lượng kém Tẩm ướp ko ngon với lại dạ dày có mùi Kinh dị Đĩa dạ dày m gọi sau ko chụp Nhưng kém ngon luôn nhân viên phục vụ kém nhưng nhân viên lễ tân thì ok Ko quay lại nhé,-1
0.0, Quán đồ ăn ngon và cực kỳ chắc chắn sẽ ăn nhiều lần nữa,1
0.0, Gió lạnh về,0
0.0, D,0
0.0, Chụp ảnh làm màu thôi chứ quán đông kinh khói nghi ngút ý,0
0.0, Ăn lâu rồi hôm nay mới up rẻ nhưng cảm giác đồ k tôm kiểu chết mấy ngày,0
0.0, Tuy nhà xa nhưng thích lên Trill uống giá thì dao động tầm thì cũng hợp lý so cới cái view ở gian ngoài trời hay trong nhà đều đẹp lắm nên các bạn giờ thường hay đến đây chụp kỉ góc đẹp nên các bạn tha hồ sống ảo,1
0.0, View ở đây thì miễn chê ngồi đắp chăn và thưởng thức đồ uống ở rộng rãi thoáng Có cả bể bơi các tha hồ check in sang Người ta còn đến đây chụp ảnh cưới rồi chụp mẫu ảnh cho các shop Không gian hẹn hò lý tưởng tuyệt So với không gian thì giá thành đồ uống cũng không đến nỗi đắt giao động từ Đi vào buổi tối mà ngắm thành phố thì thôi,1
0.0, Cafe chiều chủ nhật ngắm thành phố,0
0.0, Soda,0
0.0, Địa chỉ hơi khó tìm Có thể vì mình chưa đi đường này bao Thang máy lên tầng cao hơi đáng sợ từ trên cao nhìn xuống thì đẹp Mỗi tội có chỗ cạnh Vietcombank đang sửa hay sao ý nên mất điểm cho view trí trong nhà hay ngoài trời đều rất sang bể bơi ngoài trời toàn các ac Bạn não tay nghề chụp ảnh vs pts tí thì như đang ở trời Tây luôn là top quán coffee view cao của HN có,0
0.0, Đúng là view sang đồ uống ngon nhưng rất nhiều không gian để chọn,1
0.0, Hôm nay vắng Nhân viên hôm nay lịch sự quá,1
0.0, Salad ngon tuyệt lẩu thì cũng bình thường đồ uống cũng tạm được không gian view nhân viên vừa thân đẹp trai nữa chứ,0
0.0, Trill Event Restaurant,0
0.0, Ngon lắm nhé,1
0.0, Quán view khá lẽ là hôm đó chưa biết nên chọn vị xoài và đậu thì ăn với lạnh không lại thì không biết có đậu đỏ nên cũng không lần sau ăn đây sẽ ngon hơn,0
0.0, Lúc đầu gọi thì nghĩ ăn sẽ hết nhưng khi nhân viên bê ra thì oimeoi nhiều thế,1
0.0, Không gian quán rộng còn yên tĩnh ngồi cũng rất dễ mới đến đây để thử Bingsu thôi nên không biết đồ uống như thế su mình dùng size cỡ ăn mà lại cơn thèm Bingsu bấy lâu nay hihi,1
0.0, bingsu hay ra đây bingsu popcorn bingsu monster ăn hay hay ong ăn siêu ngon Hay ctrinh chung cho TvT,1
0.0, Kem bỏng ngô ở đây ăn khá ngon Bánh mì mật ong mình ăn ở đây lần nhưng lần khá ok còn lần thì ngọt kinh khủng khé cổ vô cùng luôn Bingsu ở đây ăn tạm ổn,0
0.0, Rất thích rộng trang trí nhiều chỗ ngồi khác nhau tha hồ ngồi chụp mỗi tội hơi tối tẹo vì rèm che nắng cho Trời nóng bước vào quán như là thiên đường gọi đồ rất nhanh và c bán hàng cũng rất lịch nhẹ Bingsu giá thì không quá đi người toàn lũ tham ăn nên ăn hết bingsu dâu chua chua mát bingsu popcorn caramel thì ngọt và vừa sẽ lại ghé quán nhiều lần nữa vì trời nóng quá,1
0.0, Patbingsoo,0
0.0, Chỉ biết nói rằng miễn,-1
0.0, Nội thật quán này khá nhiên đồ ăn không ngon mì khô và bingsu không lần,-1
0.0, Ăn patbingsu ở đây ngon dã man gọi bát to đầy ụ người ăn là đẹp ăn xong lạnh tê cả người nhất định sẽ đến ăn lần nữa,1
0.0, ngon nhưng hơi ngọttt chúttt size Small người ăn là vừa vặn,0
0.0, Toẹt,1
0.0, Bingsu ở đây bát to hai người ăn còn ngắc ngoài vị matcha hơi ngọt ra thì ăn cái nào cũng ngon hết nào đến cũng phải ăn kèm một suất honey giòn tan lại thơm suất nhưng thường xuyên có event discount cho nhưng ai share bài của page trên Mà một suất nhìn tưởng nhỏ ai dè to ăn mãi k hết trừ duy nhất là nếu đi vào ban ngày phải gửi tận chỗ gửi của BigC sau đó đi bộ và lúc nào vắng khách thì k có đủ bàn toàn ngồi ghép,0
0.0, Ngon hơn mong,1
0.0, vị trí đồ uống bắt giá hơi ngay cạnh big vị trí khá đồ ăn uống nhìn bắt mắt nhưng giá hơi,0
0.0, suất bánh tráng trộn mang Một hộp đầy nhiều thịt bò vị trộn rất vừa,1
0.0, Abc xyz,0
0.0, nhưng,0
0.0, Ăn bánh tráng trộn của cô từ đợt cô ở Hàng Trống cơ còn từ khi chuyển sang đây mình cũng chưa đến ăn thử mà hay ăn ở Nguyễn tráng trộn cô Toàn đc cái rất nhiều bò mực cho vui mồm thôi chứ mình nghĩ cũng k đc vệ sinh cho lắm,0
0.0, Bánh tráng trộn vẫn là món ăn vặt yêu thích nhứt nhứt của,1
0.0, Bánh tráng Nhìn chung là Nhưng mực hơi Nhai mỏi Không Tạm Quán hơi Chỉ có Đồ Mh uống nước Không ngon và hơi chua,0
0.0, Bánh trạng trộn ở đây cx bình thương k có gì đcj sắc lắm nhưng đk cái ngiều bò khô vs mực ăn thích dã man giá cả cx rẻ chỉ có suất này đầy ú ụ bò khô vs mực khô ăn cực ngon nhưng k thích phàn bánh tráng bị ngũn quá ăn cứ ghê ghê nên chỉ giám ăn lần k giám quay lại lần,1
0.0, Mình ăn ở đây lần và cả lần đều ko thấy vừa miệng tráng bị xoài ăn chua vị ít xoài nhiều bò khô nên phải gọi là gỏi bò ý tráng cuốn thì ko khác gì gỏi nó chỉ là gỏi xoài đc cuốn bằng lớp bánh tráng đào thì như kiểu trà lipton đào pha thêm đường ý dù đc PR là ngon lắm nhưng vs mình thì cũng bt,0
0.0, Bánh tráng trộn Hàng Lặn lội đêm mưa,0
0.0, ngon order nên không order theo,0
0.0, Hôm nay đi ăn bánh tráng,0
0.0, ăn thì khá ngon nhận viên ở đấy thì quá tệ gọi cốc nc mà nửa ngày ko có ăn gần hết mới có thật ko thể tưởng tượg đc mà hỏi có quay lại đây nữa ko thì mìk nghĩ là Có thể chấp nhận đc và sẽ quay lại,0
0.0, Nhìn tưởng ít mà nhiều k ăn mãi mới bánh tráng trộn ngon nhất từng khô và mực ăn bánh tráng thì mềm và vị rất tội ít xoài,0
0.0, Hàng cô Toàn thì kp giới thiệu nữa r nhỉ lâu k ăn thỉnh thoảng đi ăn lại thấy ngon xong lại thèm nước quất ngonn h nghĩ lại thèm,1
0.0, Bánh tráng ở đây thì nổi tiếng được,1
0.0, ngon nhưng khô nên ăn hơi,0
0.0, Ăn lần muốn ăn ngon quá trời luôn có Bánh tráng đầy ắp k thiếu j điểm cho chất lượng,1
0.0, No vỡ bụng,1
0.0, Bánh tráng trộn ở đây chất lượng ngon nổi tiếng khỏi Giá cả hợp lý vừa túi tiền học sinh Mình bắt đầu nghiện món này Có điều quán hơi,1
0.0, Lâu lâu nổi hứng ăn uống là chị em mình lại rủ nhau lên Hàng Trống ngồi ăn bánh tráng Mình đã thử ăn hết các hàng bánh tráng ở quanh đây nhưng theo mình thì hàng Cô Toàn này là ăn được thậm chí còn hơn cả hàng ở Lý Quốc tráng ở đây một suất rất đầy đủ cá thịt bò khô đầy tú rau răm được trộn luôn cùng bánh rồi nên ăn thoải mái ít phải trộn thêm gì nhiều nên mình không bị rơi rớt mấy khi một điều là bánh tráng ở đây hơi nát và Có lẽ do bán nhiều nên cửa hàng đã trộn sẵn nhiều suất để đó lâu nên bánh bớt ngon khi mua về nhất lad bạn cưa nên đến đó mua và ăn luôn là ngon thêm cốc trà đào ở ngoài siêu rẻ chỉ thôi đó là no nê cho một buổi đi ăn,0
0.0, Nghiện luôn,1
0.0, Quán đẹp mọi thứ đều nhỏ nhỏ xinh xinh Đồ uống ngon Giá trung bình,0
0.0, Mik vào quán vs hôm đấy hơi vắng người nên chọn chỗ thoải Đồ uống khá View Nhân viên rất nhiệt Nhất định sẽ quay,1
0.0, Chỗ này chỉ thích hợp cho ai thích đọc sách và chơi mèo thôi,0
0.0, Không gian quán đáng yêu lắm,1
0.0, Trà bụt giấm dâu tây ngon matcha macaron bình thườg cupcake siêu nhỏ nhưg cũg ko ngon đổi lại decor dễ thươg đúg kiểu bé bé xinh xinh,1
0.0, Quẩy với Máng team,0
0.0, Đi chơi cùng e,0
0.0, Nghe bạn mình giới thiệu về cơm tấm ở đây ngon từ lâu đang bí trưa nay không biết ăn gì Gọi thử xuất ở đây ăn đang cơn đói ăn gì cũng ngon nhưng ăn cơm xong thì ko phải chỉ ngon nữa mà tuyệt vời luôn ý cám ơn con bạn và cơm tấm sg nhé,1
0.0, Ngon mà k phải chờ lâu thích bò ở quÁn này tái vừa mềm ngọt k bị Sốt nào cũg ngon hết,1
0.0, Lần nào ăn cũng ngon ý mà làm đồ ăn nhanh không phải ngồi chờ lâu thích ăn các loại bít trét bò ở đây vì bò mềm khoai nghiền ngon sốt loại nào cũng thích cả,1
0.0, Phải lòng quán này mất Hơn tháng mà lần ra Đơn giản là vì Không món phục vụ đều Cũng còn vài điểm trừ nho nhỏ như ăn uống Gọi lấy chút xíu nước tráng miệng thì ko Hỏi hồi thì bạn nhân viên lấy cho cốc nước thì bạn khác ra nói đấy là nước máy lấy từ vòi NM nước Phần ko nên uống và bảo hay là chị lấy thêm chai Sao nhà hàng trông cũng đàng hoàng thế mà ko có nổi chút nước đun sôi để nguội hoặc nước lọc từ chai tráng miệng cho Lúc ăn đã gọi mấy cốc trà hoa tráng miệng bằng chè khúc rồi mà còn phải để khách mua cả chai nước lọc để uống ngụm cho khỏi chua miệng Hơi quá,0
0.0, Lại tiếp tục đến Rất thích nhà hàng Hôm nay có thể đông quá nên mọi thứ hơi chậm Có điều cần góp ý với nhà Là đã đặt chỗ từ sáng người ngồi phòng chỗ gần cửa nhân viên ok Mà khi đến các em ý lại xếp sang phòng bên kia Chắc giữ bàn cho khách đông còn nói là cũng có người Mình có nhắc lại lúc sáng đặt bàn nhà hàng nói vẫn còn chỗ nên các bạn ấy mới Là hôm nay gọi món lẩu ếch mà mặn Lần trước hơi mặn nhưng còn ăn Lần này phải xin cả bát nước đầy cho vào vẫn Sợ ăn xong cả đến cháu mình cũng khát nước chứ ý xét toàn tập thì ăn ở đây khá Xôi sầu riêng salat Các món tráng miệng rất quên ko chụp ảnh Còn lẩu ếch thì có da ếch chiên ăn rất Tổng thiệt hại hết có mà no lặc lè,1
0.0, Ăn ngon nhưng món lẩu ếch hơi Trình bày Quán có phong mỗi tội hơi Sẽ còn quay Có mấy món quên mất ko chụp truóc khi ăn nên trông ko đẹp như lúc mang ra,0
0.0, Đánh dấu sườn nướng,0
0.0, Ggg,0
0.0, Ở đây ăn bít tết khá Sốt đậm thịt tái ngọt và Khoai tây thì đậm Nhưng mỗi tội mì dẹt sốt kem hơi ít kem Nhà hàng tuy đồ Tây nhưng mình thấy vẫn bị ảnh hưởng quá nhiều phong cách Việt làm cho mình cảm giác như đang ăn nhà hàng Việt ._. Không gian cũng không được đẹp như mình Không biết mình có phải người khó tính không nhưng mình thấy thái độ nhân viên chưa đc tốt Khách hỏi thì với Nhưng nói chung là được cái đồ ăn khá,0
0.0, Nicely done,0
0.0, Quán đông khách nhất là vào buổi Giá cả hợp,0
0.0, Bún vị chua chua mình thích chua nên ưng cá ăn kiểu thái mỏng r chiên nh ý đậu tí bát đặc biệt ít bún nh nhân dã man,0
0.0, Bún thái Hải sản cay chuẩn vị vừa tầm ra quán còn nhiều món khác như cơm mỳ sạch nhân viên lịch sự ngoan ngoãn sẽ còn ghé lại,1
0.0, Ngon quá đi ý chỉ có điều là quán đông quá nên ăn uống vội vàng không kịp làm gì thôi,1
